game_id,turn,plateau_0,plateau_1,plateau_2,plateau_3,plateau_4,plateau_5,plateau_6,plateau_7,plateau_8,plateau_9,plateau_10,plateau_11,plateau_12,plateau_13,plateau_14,plateau_15,plateau_16,plateau_17,plateau_18,tile_0,tile_1,tile_2,position,final_score
565,7,123,178,0,923,564,0,573,124,524,0,0,0,0,0,0,0,0,0,0,5,7,8,10,68
565,8,123,178,0,923,564,0,573,124,524,0,578,0,0,0,0,0,0,0,0,5,6,3,2,68
565,9,123,178,563,923,564,0,573,124,524,0,578,0,0,0,0,0,0,0,0,1,7,4,11,68
565,10,123,178,563,923,564,0,573,124,524,0,578,174,0,0,0,0,0,0,0,9,6,3,13,68
565,11,123,178,563,923,564,0,573,124,524,0,578,174,0,963,0,0,0,0,0,1,6,8,5,68
565,12,123,178,563,923,564,168,573,124,524,0,578,174,0,963,0,0,0,0,0,9,7,4,14,68
565,13,123,178,563,923,564,168,573,124,524,0,578,174,0,963,974,0,0,0,0,5,2,8,15,68
565,14,123,178,563,923,564,168,573,124,524,0,578,174,0,963,974,528,0,0,0,5,2,3,12,68
565,15,123,178,563,923,564,168,573,124,524,0,578,174,523,963,974,528,0,0,0,5,7,4,18,68
565,16,123,178,563,923,564,168,573,124,524,0,578,174,523,963,974,528,0,0,574,1,6,4,9,68
565,17,123,178,563,923,564,168,573,124,524,164,578,174,523,963,974,528,0,0,574,9,2,4,17,68
565,18,123,178,563,923,564,168,573,124,524,164,578,174,523,963,974,528,0,924,574,9,6,8,16,68
566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,3,3,68
566,1,0,0,0,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,1,68
566,2,0,163,0,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,6,68
566,3,0,163,0,573,0,0,574,0,0,0,0,0,0,0,0,0,0,0,0,9,6,4,0,68
566,4,964,163,0,573,0,0,574,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,2,68
566,5,964,163,923,573,0,0,574,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,4,68
566,6,964,163,923,573,564,0,574,0,0,0,0,0,0,0,0,0,0,0,0,9,6,8,7,68
566,7,964,163,923,573,564,0,574,968,0,0,0,0,0,0,0,0,0,0,0,9,7,4,9,68
